#汉字	频率	累计频率(%)	拼音
仑	7101	97.21250672	lun2
祐	7092	97.2152465	you4
瞒	7088	97.21798474	man2
谐	7087	97.22072259	xie2
敛	7086	97.22346006	lian3
颖	7057	97.22618632	ying3
倡	7054	97.22891142	chang4
鹅	7037	97.23162996	e2
撸	7021	97.23434231	lu1
峻	7020	97.23705428	4-Jun
链	7013	97.23976354	lian4
戍	7007	97.24247049	shu4
歉	7006	97.24517705	qian4
奠	6996	97.24787974	dian4
骚	6995	97.25058205	sao1
厢	6988	97.25328166	xiang1
宦	6987	97.25598088	huan4
栽	6978	97.25867662	zai1
巷	6972	97.26137004	xiang4
溢	6961	97.26405922	yi4
懿	6960	97.26674801	yi4
谱	6940	97.26942907	pu3
裹	6939	97.27210974	guo3
陌	6935	97.27478887	mo4
宛	6922	97.27746298	wan3
裳	6910	97.28013245	chang2/shang
缚	6907	97.28280077	fu2/fu4
煞	6906	97.2854687	sha1/sha4
胀	6905	97.28813624	zhang4
骇	6899	97.29080146	hai4
璇	6899	97.29346668	xuan2
脊	6891	97.29612881	ji3
藤	6889	97.29879017	teng2
萍	6879	97.30144767	ping2
榜	6873	97.30410285	bang3
兔	6868	97.3067561	tu4
裙	6864	97.3094078	qun2
嗯	6855	97.31205602	en1/ng/en4
驴	6847	97.31470116	lu:2/lv2
咒	6842	97.31734436	zhou4
赚	6841	97.31998718	zhuan4/zuan4
敝	6838	97.32262883	bi4
厘	6837	97.3252701	li2
睿	6831	97.32790906	rui4
禹	6828	97.33054685	yu3
辏	6823	97.33318271	cou4
钉	6817	97.33581626	ding1/ding4
咨	6817	97.3384498	zi1
焰	6809	97.34108026	yan4
筋	6797	97.34370608	jin1
遁	6792	97.34632996	dun4
玑	6789	97.34895269	ji1
芒	6770	97.35156808	mang2
芦	6765	97.35418153	lu2
淳	6747	97.35678804	chun2
浸	6744	97.35939338	jin4
恍	6743	97.36199834	huang3
讽	6741	97.36460252	feng4/feng3
脖	6738	97.36720555	bo2
盲	6730	97.36980548	mang2
稷	6727	97.37240426	ji4
詹	6722	97.3750011	zhan1
蠢	6705	97.37759138	chun3
淋	6705	97.38018166	lin4/lin2
怯	6690	97.38276614	qie4
吼	6683	97.38534792	hou3
撑	6682	97.38792931	cheng1
酌	6662	97.39050297	zhuo2
矗	6659	97.39307548	chu4
泼	6647	97.39564335	po1
葡	6643	97.39820967	pu2
枉	6640	97.40077484	wang3
沾	6640	97.40334001	zhan1
窜	6628	97.40590054	cuan4
哄	6612	97.40845488	hong1/hong3/hong4
竖	6609	97.41100807	shu4
阐	6606	97.41356011	chan3
琳	6603	97.41611098	lin2
贰	6579	97.41865258	er4
婿	6573	97.42119186	xu4
皋	6565	97.42372805	gao1
刹	6559	97.42626193	cha4/sha1
淌	6542	97.42878923	tang3
账	6542	97.43131654	zhang4
粘	6540	97.43384307	nian2/zhan1
淹	6528	97.43636497	yan1
勘	6525	97.43888571	kan1
眷	6503	97.44139795	juan4
狮	6494	97.44390672	shi1
莎	6463	97.4464035	sha1/suo1
祷	6455	97.4488972	dao3
歪	6453	97.45139012	wai1
唉	6433	97.45387532	ai1/ai4
谬	6421	97.45635588	miu4
躯	6420	97.45883606	qu1
憾	6414	97.46131392	han4
栖	6405	97.4637883	qi1/xi1
挪	6403	97.46626191	nuo2
犬	6401	97.46873474	quan3
刮	6398	97.47120642	gua1
裸	6382	97.47367191	luo3
邵	6378	97.47613586	shao4
嘻	6372	97.47859749	xi1
钓	6351	97.48105101	diao4
摊	6347	97.48350299	tan1
蝗	6342	97.48595303	huang2
侨	6317	97.48839342	qiao2
梗	6307	97.49082994	geng3
掏	6302	97.49326453	tao1
妮	6297	97.49569719	ni1
娥	6292	97.49812791	e2
剿	6281	97.50055439	chao1/jiao3
秉	6263	97.50297391	bing3
堵	6259	97.50539189	du3
菊	6249	97.507806	ju2
瑶	6243	97.5102178	yao2
拓	6234	97.51262612	ta4/tuo4
窄	6225	97.51503097	zhai3
斌	6223	97.51743504	bin1
脾	6223	97.51983911	pi2
爪	6214	97.5222397	zhua3/zhao3
戮	6198	97.52463411	lu4
钧	6195	97.52702737	1-Jun
馈	6177	97.52941367	kui4
暇	6165	97.53179533	xia2
杏	6156	97.53417352	xing4
淑	6135	97.53654359	shu1
啸	6130	97.53891173	xiao4
丸	6129	97.54127949	wan2
炭	6124	97.54364531	tan4
屁	6123	97.54601075	pi4
凰	6122	97.54837581	huang2
靡	6111	97.55073661	mi2/mi3
藉	6096	97.55309162	ji2/jie4
瞎	6094	97.55544585	xia1
虔	6093	97.5577997	qian2
魄	6086	97.56015084	po4
拂	6083	97.56250083	fu2
萄	6080	97.56484966	tao2
笃	6058	97.56718998	du3
瘤	6046	97.56952568	liu2
佑	6041	97.57185944	you4
怠	6034	97.57419049	dai4
鸦	6031	97.57652039	ya1
睹	6013	97.57884333	du3
贩	5993	97.58115855	fan4
怔	5988	97.58347183	zheng1
雌	5982	97.5857828	ci2
斧	5982	97.58809377	fu3
窥	5978	97.59040319	kui1
潭	5978	97.59271261	tan2
圳	5976	97.59502126	zhen4
厦	5969	97.59732721	sha4/xia4
毙	5965	97.59963161	bi4
玫	5964	97.60193562	mei2
驿	5943	97.60423152	yi4
刃	5940	97.60652626	ren4
饼	5932	97.60881792	bing3
卸	5923	97.61110609	xie4
搁	5919	97.61339272	ge1
冥	5914	97.61567742	ming2
绅	5911	97.61796096	shen1
框	5910	97.62024411	kuang4
倪	5905	97.62252533	ni2
秃	5899	97.62480423	tu1
陇	5895	97.62708159	long3
羌	5875	97.62935122	qiang1
嵩	5871	97.63161931	song1
叮	5870	97.63388701	ding1
铮	5864	97.63615239	zheng1
妓	5857	97.63841506	ji4
颍	5848	97.64067426	ying3
愣	5838	97.6429296	leng4
辜	5836	97.64518417	gu1
砸	5833	97.64743757	za2
揖	5831	97.6496902	yi1
恃	5820	97.65193859	shi4
晌	5815	97.65418504	shang3
剖	5808	97.65642879	pou1
莺	5776	97.65866017	ying1
褐	5768	97.66088847	he4
蒸	5766	97.66311599	zheng1
劈	5752	97.6653381	pi1/pi3
哨	5741	97.66755597	shao4
兑	5740	97.66977345	dui4
缄	5734	97.67198861	jian1
呜	5730	97.67420222	wu1
壤	5729	97.67641545	rang3
撕	5716	97.67862365	si1
咳	5713	97.6808307	hai1/ke2
羡	5711	97.68303698	xian4
晏	5703	97.68524016	yan4
诬	5702	97.68744296	wu1
砖	5689	97.68964073	zhuan1
恤	5670	97.69183117	xu4
掷	5657	97.69401658	zhi4
摔	5650	97.69619929	shuai1
鸾	5650	97.698382	luan2
棠	5648	97.70056394	tang2
喃	5647	97.70274549	nan2
涕	5645	97.70492626	ti4
譬	5642	97.70710588	pi4
滨	5641	97.70928512	bin1
溶	5632	97.71146087	rong2
巩	5631	97.71363624	gong3
蚀	5627	97.71581006	shi2
晰	5626	97.7179835	xi1
堕	5612	97.72015153	duo4
舶	5604	97.72231647	bo2
庇	5601	97.72448025	bi4
瓷	5600	97.72664364	ci2
啼	5595	97.7288051	ti2
虐	5589	97.73096424	nue4
桩	5586	97.73312223	zhuang1
绑	5583	97.73527906	bang3
珊	5558	97.73742622	shan1
绥	5557	97.739573	sui2
嘲	5555	97.74171901	chao2/zhao1
瑰	5532	97.74385614	gui1
梳	5525	97.74599055	shu1
匿	5522	97.74812381	ni4
讳	5521	97.75025669	hui4
涵	5518	97.7523884	han2
篮	5517	97.75451973	lan2
喀	5501	97.75664488	ka1
妒	5495	97.75876771	du4
敷	5495	97.76089054	fu1
耽	5494	97.76301298	dan1
哑	5492	97.76513465	ya1/ya3
桶	5490	97.76725555	tong3
梢	5486	97.7693749	shao1
绛	5485	97.77149387	jiang4
纬	5481	97.77361129	wei3
垣	5476	97.77572678	yuan2
藩	5475	97.77784188	fan1
坎	5474	97.7799566	kan3
稣	5452	97.78206282	su1
笛	5448	97.78416749	di2
晁	5445	97.786271	chao2
贿	5438	97.78837181	hui4
焕	5435	97.79047146	huan4
喇	5434	97.79257072	la1/la3
暑	5430	97.79466844	shu3
掀	5414	97.79675998	xian1
膊	5412	97.79885075	bo2
栋	5409	97.80094035	dong4
厄	5407	97.80302918	e4
谴	5390	97.80511145	qian3
肢	5388	97.80719294	zhi1
彰	5380	97.80927135	zhang1
胤	5378	97.81134898	yin4
搏	5370	97.81342352	bo2
晦	5362	97.81549496	hui4
哎	5356	97.8175641	ai1
笨	5355	97.81963284	ben4
钥	5354	97.8217012	yao4/yue4
旷	5347	97.82376685	kuang4
兜	5343	97.82583096	dou1
咕	5332	97.82789082	gu1
帆	5328	97.82994913	fan1
株	5328	97.83200745	zhu1
屑	5321	97.83406306	xie4
躁	5298	97.83610978	zao4
谟	5288	97.83815264	mo2
赎	5287	97.84019512	shu2
惭	5276	97.84223334	can2
僵	5273	97.84427041	jiang1
涯	5267	97.84630516	ya2
荩	5250	97.84833334	jin4
轴	5244	97.8503592	zhou2/zhu2
挫	5242	97.85238429	cuo4
邢	5236	97.85440706	xing2
筵	5219	97.85642327	yan2
奎	5218	97.85843909	kui2
耿	5204	97.8604495	geng3
佣	5202	97.86245914	yong1/yong4
凿	5192	97.86446491	zao2/zuo4
碌	5188	97.86646914	lu4
绰	5172	97.86846719	chuo4/chao1
娟	5160	97.8704606	juan1
蹈	5158	97.87245324	dao3
陡	5158	97.87444588	dou3
腺	5154	97.87643697	xian4
邱	5150	97.87842652	qiu1
奚	5147	97.88041491	xi1
啡	5143	97.88240176	fei1
捏	5142	97.88438822	nie1
涅	5128	97.88636926	nie4
瞻	5117	97.88834607	zhan1
倩	5112	97.89032093	qian4
酰	5111	97.89229542	xian1
诡	5109	97.89426913	gui3
窍	5086	97.89623395	qiao4
奢	5080	97.89819646	she1
诘	5073	97.90015626	jie2
挟	5061	97.90211143	jia1/xie2
窑	5051	97.90406273	yao2
盏	5050	97.90601365	zhan3
诰	5038	97.90795993	gao4
匀	5036	97.90990544	yun2
谍	5026	97.91184708	die2
淘	5016	97.91378486	tao2
蚁	5014	97.91572187	yi3
汴	5014	97.91765888	bian4
魅	5014	97.91959589	mei4
踢	5011	97.92153174	ti1
藻	5010	97.92346721	zao3
娱	4991	97.92539533	yu2
栗	4984	97.92732075	li4
怡	4977	97.92924347	yi2
灿	4966	97.93116193	can4
稻	4961	97.93307847	dao4
讫	4956	97.93499307	qi4
朽	4952	97.93690613	xiu3
坤	4950	97.93881841	kun1
棚	4942	97.94072761	peng2
槐	4933	97.94263332	huai2
蕴	4930	97.94453788	yun4
哟	4929	97.94644205	yo/yo1
饷	4929	97.94834623	xiang3
沧	4924	97.95024847	cang1
醇	4912	97.95214607	chun2
螺	4909	97.95404252	luo2
垄	4907	97.95593819	long3
骆	4907	97.95783386	luo4
煮	4905	97.95972876	zhu3
拙	4901	97.96162212	zhuo2/zhuo1
桐	4898	97.96351431	tong2
芙	4871	97.96539608	fu2
衬	4870	97.96727746	chen4
沼	4866	97.96915729	zhao3
馨	4854	97.97103249	xin1
甸	4848	97.97290537	dian4
畔	4846	97.97477748	pan4
樊	4845	97.9766492	fan2
侮	4836	97.97851745	wu3
蹲	4835	97.9803853	dun1
蚕	4830	97.98225123	can2
辣	4821	97.98411368	la4
搅	4819	97.98597536	jiao3
觅	4817	97.98783626	mi4
椎	4811	97.98969485	chui2/zhui1
驼	4806	97.9915515	tuo2
嫩	4802	97.99340661	nen4
弧	4801	97.99526133	hu2
褚	4799	97.99711529	chu3
矫	4786	97.99896421	jiao3
趟	4778	98.00081005	tang4
谣	4772	98.00265357	yao2
敞	4760	98.00449246	chang3
霉	4757	98.00633018	mei2
蓉	4748	98.00816443	rong2
澹	4746	98.0099979	dan4/tan2
喧	4742	98.01182983	xuan1
绸	4741	98.01366138	chou2
榻	4738	98.01549176	ta4
咏	4736	98.01732138	yong3
纺	4733	98.01914983	fang3
蜡	4728	98.02097635	la4
殆	4707	98.02279476	dai4
宵	4699	98.02461008	xiao1
匙	4697	98.02642463	chi2/shi
孽	4694	98.02823801	nie4
荫	4684	98.03004754	yin4/yin1
狡	4682	98.03185629	jiao3
冶	4681	98.03366465	ye3
迦	4679	98.03547224	jia1
谜	4676	98.03727868	mi2
腥	4674	98.03908434	xing1
鄂	4669	98.04088807	e4/E4
陋	4667	98.04269102	lou4
噢	4652	98.04448818	o1
滔	4649	98.04628419	tao1
稼	4642	98.04807748	jia4
幢	4641	98.0498704	chuang2/zhuang4
罐	4641	98.05166331	guan4
绞	4637	98.05345468	jiao3
沛	4637	98.05524604	pei4
熬	4635	98.05703664	ao1/ao2
膏	4633	98.05882646	gao1
哇	4626	98.06061357	wa1/wa
肾	4624	98.06239992	shen4
姥	4621	98.06418511	lao3/mu3
卦	4621	98.06597029	gua4
稚	4618	98.06775432	zhi4
塌	4611	98.06953564	ta1
汲	4608	98.0713158	ji2
哗	4607	98.07309558	hua1/hua2
沮	4603	98.07487381	ju3
赂	4598	98.07665011	lu4
坝	4597	98.07842603	ba4
捆	4596	98.08020155	kun3
挠	4590	98.08197476	nao2
咎	4589	98.08374759	jiu4
磕	4588	98.08552002	ke1
遏	4576	98.08728782	e4
赃	4558	98.08904867	zang1
嗽	4556	98.09080875	sou4
梨	4554	98.09256805	li2
彬	4532	98.09431885	bin1
芯	4531	98.09606927	xin1
侣	4518	98.09781466	lu:3/lv3
谑	4504	98.09955465	xue4
苹	4503	98.10129425	pin2/ping2
捞	4502	98.10303346	lao1
叭	4499	98.10477152	ba1
捣	4499	98.10650957	dao3
浊	4495	98.10824608	zhuo2
糕	4478	98.10997602	gao1
迄	4478	98.11170596	qi4
岑	4478	98.11343591	cen2
辐	4475	98.11516469	fu2
鞍	4474	98.11689309	an1
嘿	4471	98.11862032	hei1
灼	4467	98.12034602	zhuo2
璋	4461	98.12206939	zhang1
敖	4457	98.12379122	ao2
俏	4438	98.12550571	qiao4
遽	4436	98.12721942	ju4
恚	4435	98.12893275	hui4
邸	4420	98.13064029	di3
鳎	4408	98.13234319	ta3
咖	4394	98.13404068	ka1
伽	4392	98.1357374	qie2/ga1
裘	4388	98.13743257	qiu2
啤	4385	98.13912658	pi2
晒	4384	98.14082021	shai4
闺	4379	98.14251191	gui1
拣	4377	98.14420283	jian3
嗟	4358	98.14588642	jie1/jue1
懈	4354	98.14756845	xie4
忿	4353	98.14925011	fen4
旭	4351	98.15093098	xu4
讥	4345	98.15260955	ji1
赈	4343	98.15428733	zhen4
浆	4342	98.15596474	jiang1/jiang4
跋	4341	98.15764175	ba2
愕	4341	98.15931877	e4
旌	4338	98.16099462	jing1
丐	4336	98.16266971	gai4
颐	4335	98.16434441	yi2
孰	4322	98.16601408	shu2
嫉	4319	98.1676826	ji2
螅	4314	98.16934919	xi1
婉	4307	98.17101307	wan3
畴	4302	98.17267502	chou2
删	4300	98.17433619	shan1
寞	4292	98.17599428	mo4
韶	4286	98.17765005	shao2
渭	4283	98.17930466	wei4
瑜	4282	98.18095888	yu2
砂	4280	98.18261233	sha1
缕	4274	98.18426346	lu:3/lv3
泌	4267	98.18591189	bi4/mi4
闰	4259	98.18755723	run4
灶	4247	98.18919793	zao4
霄	4245	98.19083786	xiao1
徵	4245	98.19247779	zheng1/zhi3
逗	4244	98.19411733	dou4
沸	4243	98.19575649	fei4
咧	4242	98.19739526	lie1/lie3
裔	4232	98.19903016	yi4
眩	4231	98.20066469	xuan4
僻	4229	98.20229843	pi4
簇	4227	98.20393141	cu4
褒	4226	98.205564	bao1
萌	4216	98.20719272	meng2
璧	4216	98.20882145	bi4
膨	4213	98.21044902	peng2
莹	4212	98.2120762	ying2
酥	4210	98.21370261	su1
蹄	4204	98.2153267	ti2
沫	4202	98.21695001	mo4
荽	4200	98.21857256	sui1
亟	4199	98.22019472	ji2/qi4
憎	4197	98.2218161	zeng1
荧	4192	98.22343556	ying2
颊	4188	98.22505347	jia2
霆	4182	98.22666906	ting2
陨	4181	98.22828426	yun3
踩	4178	98.22989831	cai3
牟	4167	98.2315081	mou2
锻	4165	98.23311713	duan4
烁	4160	98.23472422	shuo4
斟	4158	98.23633054	zhen1
汁	4155	98.2379357	zhi1
睦	4154	98.23954047	mu4
晖	4152	98.24114447	hui1
札	4151	98.24274809	zha2
篷	4146	98.24434977	peng2
腕	4132	98.24594605	wan4
鳞	4114	98.24753537	lin2
诫	4112	98.24912392	jie4
菱	4111	98.25071208	ling2
痒	4107	98.2522987	yang3
鳌	4107	98.25388531	ao2
胳	4105	98.25547116	ge1
缅	4086	98.25704966	mian3
铎	4084	98.25862739	duo2
黜	4081	98.26020397	chu4
枣	4072	98.26177706	zao3
剌	4072	98.26335016	la2/la4
蔑	4071	98.26492287	mie4
悼	4069	98.2664948	dao4
洽	4068	98.26806635	qia4
泻	4064	98.26963636	xie4
凳	4058	98.27120405	deng4
皓	4057	98.27277135	hao4
雯	4057	98.27433865	wen2
叱	4049	98.27590286	chi4
膳	4043	98.27746475	shan4
诀	4040	98.27902549	jue2
湛	4022	98.28057926	zhan4
衅	4021	98.28213266	xin4
叨	4019	98.28368528	dao1/tao1
茎	4013	98.28523558	jing1
沦	4004	98.28678241	lun2
牡	3990	98.28832383	mu3
阮	3990	98.28986524	ruan3
纾	3990	98.29140666	shu1
祚	3983	98.29294537	zuo4
泳	3980	98.29448293	yong3
恪	3972	98.29601739	ke4
悖	3969	98.2975507	bei4
摹	3959	98.29908014	mo2
岐	3952	98.30060688	qi2
鸳	3951	98.30213323	yuan1
迭	3945	98.30365726	die2
歹	3938	98.30517859	dai3
奕	3935	98.30669876	yi4
冕	3934	98.30821854	mian3
垫	3920	98.30973292	dian4
狸	3916	98.31124575	li2
偃	3913	98.31275742	yan3
襟	3912	98.3142687	jin1
诧	3909	98.31577883	cha4
翘	3909	98.31728895	qiao2/qiao4
肇	3905	98.31879753	zhao4
逵	3902	98.32030496	kui2
拯	3895	98.32180967	zheng3
噪	3887	98.3233113	zao4
漕	3886	98.32481254	cao2
龋	3885	98.32631339	qu3
辕	3879	98.32781193	yuan2
颉	3879	98.32931047	xie2/jie2
俾	3877	98.33080823	bi3
冉	3868	98.33230252	ran3
嗓	3868	98.3337968	sang3
嚼	3865	98.33528993	jiao2/jue2
炒	3859	98.33678074	chao3
攸	3859	98.33827155	you1
竿	3857	98.33976159	gan1
虾	3856	98.34125124	xia1
铅	3850	98.34273857	qian1
贮	3847	98.34422474	zhu4
栅	3846	98.34571053	zha4/shan1
邹	3845	98.34719593	zou1
匣	3841	98.34867979	xia2
锤	3839	98.35016287	chui2
撇	3836	98.35164479	pie1/pie3
荨	3836	98.35312672	qian2
蔬	3834	98.35460787	shu1
偕	3834	98.35608902	jie1/xie2
缸	3828	98.35756786	gang1
浇	3826	98.35904592	jiao1
鲸	3823	98.36052282	jing1
佥	3822	98.36199933	qian1
拧	3818	98.3634743	ning2/ning3/ning4
搂	3813	98.36494734	lou1/lou3
嘶	3805	98.36641729	si1
徊	3800	98.36788531	huai2
洌	3798	98.36935255	lie4
岚	3795	98.37081864	lan2
逛	3791	98.37228318	guang4
燥	3787	98.37374617	zao4
渗	3782	98.37520723	shen4
溺	3760	98.3766598	ni4/niao4
胧	3754	98.37811004	long2
豢	3747	98.37955759	huan4
镑	3742	98.3810032	bang4
尬	3733	98.38244533	ga4
粤	3732	98.38388708	yue4
棘	3731	98.38532844	ji2
巍	3727	98.38676825	wei1
惮	3724	98.38820691	dan4
倭	3724	98.38964557	wo1
廖	3722	98.39108345	liao4
蛟	3721	98.39252095	jiao1
檀	3718	98.39395728	tan2
孜	3718	98.39539362	zi1
嵌	3716	98.39682919	qian4
臧	3716	98.39826475	zang1
毓	3711	98.39969839	yu4
澜	3705	98.40112971	lan2
钮	3695	98.40255716	niu3
揽	3694	98.40398423	lan3
汀	3693	98.40541091	ting1
倏	3689	98.40683604	shu1
帷	3680	98.4082577	wei2
绶	3663	98.40967279	shou4
坪	3659	98.41108634	ping2
骁	3656	98.41249872	xiao1
绮	3656	98.41391111	qi3
缀	3651	98.41532156	zhui4
缎	3648	98.41673086	duan4
弩	3645	98.418139	nu3
蹦	3642	98.41954597	beng4
髦	3639	98.42095179	mao2
翟	3637	98.42235684	di2/zhai2
俸	3633	98.42376034	feng4
瘢	3632	98.42516346	ban1
瞥	3626	98.42656425	pie1
籓	3614	98.42796041	ban1
痪	3606	98.42935349	huan4
嗜	3599	98.43074385	shi4
屿	3599	98.43213422	yu3
椋	3594	98.43352265	liang2
帜	3588	98.43490877	zhi4
绒	3586	98.43629411	rong2
汹	3585	98.43767907	xiong1
麽	3582	98.43906287	mo2/me
乍	3577	98.44044474	zha4
祁	3564	98.44182158	qi2
禾	3561	98.44319727	he2
廓	3561	98.44457296	kuo4
僭	3553	98.44594555	jian4
皂	3552	98.44731776	zao4
叟	3546	98.44868765	sou3
哺	3545	98.45005716	bu1/bu3
夭	3525	98.45141894	yao1
烤	3517	98.45277762	kao3
蛛	3516	98.45413592	zhu1
蕉	3514	98.45549345	jiao1
挹	3514	98.45685098	yi4
榴	3512	98.45820774	liu2
驯	3512	98.4595645	xun2/xun4
峭	3502	98.46091739	qiao4
闵	3492	98.46226642	min3
畿	3489	98.46361429	ji1
琐	3488	98.46496178	suo3
伶	3477	98.46630501	ling2
慷	3473	98.4676467	kang1
檐	3473	98.46898839	yan2
靴	3464	98.4703266	xue1
杉	3460	98.47166327	sha1/shan1
惕	3460	98.47299994	ti4
辍	3448	98.47433197	chuo4
睢	3448	98.475664	sui1
琦	3444	98.47699449	qi2
炕	3443	98.47832459	kang4
侈	3439	98.47965315	chi3
飨	3439	98.4809817	xiang3
煎	3438	98.48230987	jian1
泾	3437	98.48363765	jing1
樵	3437	98.48496543	qiao2
瞄	3431	98.4862909	miao2
酿	3427	98.48761482	niang4
蝇	3427	98.48893874	ying2
醋	3422	98.49026073	cu4
喽	3420	98.49158194	lou2/lou
癫	3419	98.49290277	dian1
俞	3413	98.49422128	yu2
羁	3413	98.49553979	ji1
梭	3410	98.49685714	suo1
潞	3405	98.49817256	lu4
逞	3404	98.4994876	cheng3
酋	3403	98.50080224	qiu2
玺	3395	98.5021138	xi3
葱	3394	98.50342497	cong1
猓	3393	98.50473576	guo3
凹	3387	98.50604422	ao1
扼	3382	98.50735076	e4
涡	3381	98.50865691	guo1/wo1
絮	3381	98.50996305	xu4
窟	3359	98.5112607	ku1
澡	3358	98.51255797	zao3
欤	3352	98.51385291	yu2
秽	3350	98.51514709	hui4
鞠	3344	98.51643894	ju1
麾	3342	98.51773002	hui1
曜	3334	98.51901801	yao4
晤	3322	98.52030137	wu4
萝	3318	98.52158318	luo2
佟	3317	98.5228646	tong2
缉	3308	98.52414255	qi1/ji1
甩	3308	98.5254205	shuai3
颓	3303	98.52669651	tui2
沂	3303	98.52797253	yi2
纂	3302	98.52924816	zuan3
沁	3297	98.53052186	qin4
郝	3296	98.53179517	hao3
胥	3291	98.53306655	xu1
镖	3290	98.53433754	biao1
牒	3289	98.53560815	die2
绫	3283	98.53687644	ling2
苛	3282	98.53814434	ke1
汾	3281	98.53941186	fen2
埂	3280	98.54067899	geng3
豁	3277	98.54194496	hua2/huo1/huo4
谤	3276	98.54321054	bang4
祗	3275	98.54447574	zhi1
埽	3268	98.54573824	sao4
琛	3268	98.54700073	chen1
芽	3267	98.54826284	ya2
俚	3267	98.54952495	li3
鞘	3264	98.55078589	qiao4
矜	3263	98.55204646	jin1
掖	3252	98.55330277	ye1/ye4
煜	3252	98.55455908	yu4
呕	3251	98.55581501	ou3
琢	3249	98.55707017	zhuo2
俨	3249	98.55832532	yan3
缔	3248	98.55958009	di4
呐	3245	98.5608337	na4/ne/na
惫	3243	98.56208653	bei4
幌	3242	98.56333898	huang3
肴	3241	98.56459105	yao2
骏	3238	98.56584195	4-Jun
渎	3238	98.56709286	du2
笺	3236	98.56834299	jian1
锭	3235	98.56959273	ding4
缪	3235	98.57084248	miao4/mou2
诲	3234	98.57209184	hui4
聂	3228	98.57333888	nie4
绷	3222	98.5745836	beng1/beng3
毯	3222	98.57582833	tan3
扒	3218	98.57707151	ba1/pa2
鸯	3217	98.5783143	yang1
撼	3215	98.57955632	han4
炀	3214	98.58079795	yang2
蔚	3206	98.58203649	wei4/yu4
梧	3206	98.58327504	wu2
戟	3200	98.58451126	ji3
琅	3198	98.58574671	lang2
悍	3197	98.58698178	han4
闾	3197	98.58821684	lu:2/lv2
甥	3196	98.58945152	sheng1
鹊	3195	98.59068582	que4
阀	3187	98.59191702	fa2
缆	3186	98.59314783	lan4/lan3
荀	3179	98.59437595	xun2
闽	3167	98.59559942	min3
粥	3165	98.59682213	zhou1
嗅	3158	98.59804212	xiu4
啵	3154	98.59926058	bo
簦	3153	98.60047865	deng1
斛	3153	98.60169671	hu2
溯	3152	98.60291439	su4
垃	3151	98.60413169	la1
彝	3151	98.60534898	yi2
尴	3146	98.60656435	gan1
迥	3144	98.60777894	jiong3
圾	3129	98.60898773	ji1
瞅	3128	98.61019614	chou3
轼	3126	98.61140378	shi4
怼	3124	98.61261065	dui4
鸽	3123	98.61381712	ge1
隘	3119	98.61502206	ai4
亢	3118	98.6162266	kang4
氐	3116	98.61743038	di1/di3
渺	3115	98.61863376	miao3
髓	3115	98.61983715	sui3
蔓	3112	98.62103938	man2/man4
阑	3110	98.62224083	lan2
氢	3110	98.62344229	qing1
穑	3108	98.62464297	se4
贻	3106	98.62584288	yi2
黯	3106	98.62704279	an4
纶	3098	98.62823961	lun2
辇	3098	98.62943643	nian3
胄	3092	98.63063094	zhou4
沐	3091	98.63182505	mu4
笠	3088	98.63301801	li4
崎	3087	98.63421058	qi2
粪	3080	98.63540045	fen4
霖	3079	98.63658993	lin2
芸	3078	98.63777902	yun2
碟	3077	98.63896773	die2
兢	3077	98.64015643	jing1
椒	3074	98.64134398	jiao1
迳	3073	98.64253114	jing4
鹃	3070	98.64371715	juan1
棱	3070	98.64490315	leng2
鬓	3069	98.64608877	bin4
揉	3066	98.64727322	rou2
拚	3066	98.64845768	pan4/pin1
嚣	3065	98.64964175	xiao1
徘	3060	98.65082389	pai2
袄	3057	98.65200487	ao3
挚	3057	98.65318585	zhi4
耆	3054	98.65436568	qi2
琉	3050	98.65554395	liu2
隅	3045	98.6567203	yu2
沪	3040	98.65789471	hu4
谩	3039	98.65906874	man2/man4
朦	3031	98.66023967	meng2
戳	3029	98.66140984	chuo1
茵	3029	98.66258	yin1
腻	3022	98.66374746	ni4
疮	3015	98.66491222	chuang1
垦	3014	98.66607659	ken3
檄	3013	98.66724057	xi2
碳	3011	98.66840378	tan4
蝉	3007	98.66956544	chan2
娄	3007	98.67072711	lou2
阜	3005	98.671888	fu4
蟹	2998	98.67304619	xie4
琏	2997	98.67420399	lian3
垮	2996	98.67536141	kua3
诙	2995	98.67651843	hui1
嘟	2994	98.67767508	du1
觯	2989	98.67882979	zhi4
趾	2988	98.67998411	zhi3
幔	2983	98.68113651	man4
捡	2974	98.68228542	jian3
赍	2974	98.68343434	ji1
啪	2972	98.68458248	pa1
懦	2971	98.68573024	nuo4
咦	2969	98.68687722	yi2
挛	2968	98.68802382	luan2
炳	2967	98.68917003	bing3
酣	2964	98.69031509	han1
狈	2963	98.69145975	bei4
恣	2963	98.69260442	zi4
铩	2963	98.69374909	sha1
箫	2961	98.69489298	xiao1
嗡	2959	98.6960361	weng1
凛	2958	98.69717884	lin3
